Gene_Symbol,Uniprot_Acc,Omim ID,Ensemble Gene ID
CREB1,P16220,123810,ENSG00000118260
HNF1B,P35680,189907,ENSG00000275410
HNF1A,P20823,142410,ENSG00000135100
HMBOX1,Q6NT76-5,618610,ENSG00000147421
ITIH2,P19823,146640,ENSG00000151655
RPL35A,P18077,180468,ENSG00000182899
WDR41,Q9HAD4,617502,ENSG00000164253
RGMB,Q6NW40,612687,ENSG00000174136
STC2,O76061,603665,ENSG00000113739
MAX,P61244,154950,ENSG00000125952
PCYT2,Q99447-3,602679,ENSG00000185813
UXT,Q9UBK9,300234,ENSG00000126756
UBE2R2,Q712K3,612506,ENSG00000107341
CDC34,P49427,116948,ENSG00000099804
SPOP,O43791,602650,ENSG00000121067
VPS39,Q96JC1,612188,ENSG00000166887
LEPROTL1,E5RHU8,607338,ENSG00000104660
ZDBF2,Q9HCK1,617059,ENSG00000204186
ITGA11,Q9UKX5-2,604789,ENSG00000137809
PARD6G,Q9BYG4,608976,ENSG00000178184
PARD6A,Q9NPB6,607484,ENSG00000102981
PARD6B,Q9BYG5,608975,ENSG00000124171
HLA-DOA,P06340,142930,ENSG00000204252
CDC42EP3,Q9UKI2,606133,ENSG00000163171
FAM169A,Q9Y6X4,615769,ENSG00000198780
RPS23,P62266,603683,ENSG00000186468
VTI1A,Q96AJ9,614316,ENSG00000151532
CSPG4,Q6UVK1,601172,ENSG00000173546
MAML3,Q96JK9,608991,ENSG00000196782
RBM10,P98175,300080,ENSG00000182872
RBM6,P78332,606886,ENSG00000004534
RBM5,P52756,606884,ENSG00000003756
UBE2G1,P62253,601569,ENSG00000132388
MAPKBP1,O60336,616786,ENSG00000137802
SDR16C5,G3V145,608989,ENSG00000170786
JMY,Q8N9B5,604279,ENSG00000152409
EBNA1BP2,Q99848,614443,ENSG00000117395
CHMP3,Q9Y3E7,610052,ENSG00000115561
ENPP3,O14638,602182,ENSG00000154269
COG2,Q14746,606974,ENSG00000135775
CLPB,Q9H078-2,616254,ENSG00000162129
SULT1A3,P50224-3,600641,ENSG00000261052
SULT1A1,P50225,171150,ENSG00000196502
TRAF1,Q13077,601711,ENSG00000056558
SNRPG,P62308,603542,ENSG00000143977
FAF2,Q96CS3,616935,ENSG00000113194
GTF2H4,Q92759,601760,ENSG00000213780
CD72,P21854,107272,ENSG00000137101
ZNHIT2,Q9UHR6,604575,ENSG00000174276
NDN,Q99608,602117,ENSG00000182636
CRAT,P43155,600184,ENSG00000095321
MLX,Q9UH92,602976,ENSG00000108788
DCP1B,Q8IZD4,609843,ENSG00000151065
SNAP23,O00161,602534,ENSG00000092531
PPP6C,O00743,612725,ENSG00000119414
PPP4C,P60510,602035,ENSG00000149923
PPP2CA,P67775,176915,ENSG00000113575
PPP2CB,P62714,176916,ENSG00000104695
SKP1,P63208,601434,ENSG00000113558
RAVER2,Q9HCJ3-2,609953,ENSG00000162437
MGST3,O14880,604564,ENSG00000143198
PPP1CC,P36873-2,176914,ENSG00000186298
PPP1CA,P62136,176875,ENSG00000172531
PPP1CB,P62140,600590,ENSG00000213639
PEX5,B4E0T2,600414,ENSG00000139197
PEX5,J3KPV0,600414,ENSG00000139197
PROS1,P07225,176880,ENSG00000184500
SIAE,Q9HAT2,610079,ENSG00000110013
RPL18A,Q02543,604178,ENSG00000105640
DAXX,Q9UER7,603186,ENSG00000204209
PHACTR4,Q8IZ21-2,608726,ENSG00000204138
CCSAP,Q6IQ19,616762,ENSG00000154429
POLD2,P49005,600815,ENSG00000106628
MRPL30,Q8TCC3-2,611838,ENSG00000185414
MS4A1,P11836,112210,ENSG00000156738
TIPIN,Q9BVW5,610716,ENSG00000075131
C2CD5,B4DRN7,618044,ENSG00000111731
UGP2,Q16851,191760,ENSG00000169764
MT-ND4,P03905,516003,ENSG00000198886
RAD21,O60216,606462,ENSG00000164754
MTUS1,Q9ULD2,609589,ENSG00000129422
MCMBP,Q9BTE3,610909,ENSG00000197771
BCL6,P41182,109565,ENSG00000113916
AP4B1,Q9Y6B7,607245,ENSG00000134262
RNASE6,Q93091,601981,ENSG00000169413
GLMN,Q92990,601749,ENSG00000174842
FGB,P02675,134830,ENSG00000171564
MYPOP,Q86VE0,617861,ENSG00000176182
SIX1,Q15475,601205,ENSG00000126778
SIX2,Q9NPC8,604994,ENSG00000170577
GRPEL2,Q8TAA5,618545,ENSG00000164284
SIRT5,Q9NXA8,604483,ENSG00000124523
SHARPIN,Q9H0F6,611885,ENSG00000179526
NUDT12,Q9BQG2,609232,ENSG00000112874
CDA,P32320,123920,ENSG00000158825
NAA16,Q6N069,619497,ENSG00000172766
NAA15,Q9BXJ9,608000,ENSG00000164134
PRPF18,Q99633,604993,ENSG00000165630
LARP4B,Q92615,616513,ENSG00000107929
LARP4B,H0Y4V9,616513,ENSG00000107929
LARP4,Q71RC2-4,618657,ENSG00000161813
ARSB,P15848,611542,ENSG00000113273
ARSI,Q5FYB1,610009,ENSG00000183876
CRNKL1,Q9BZJ0,610952,ENSG00000101343
CLUAP1,Q96AJ1,616787,ENSG00000103351
PTPN12,Q05209,600079,ENSG00000127947
MME,P08473,120520,ENSG00000196549
HELZ,P42694,606699,ENSG00000198265
SLC22A18,Q96BI1,602631,ENSG00000110628
SLC4A4,Q9Y6R1,603345,ENSG00000080493
SLC4A8,Q2Y0W8,605024,ENSG00000050438
SLC4A7,Q9Y6M7-13,603353,ENSG00000033867
SLC4A7,Q9Y6M7,603353,ENSG00000033867
TRIM5,Q9C035,608487,ENSG00000132256
SLC4A10,Q6U841,605556,ENSG00000144290
AGO1,Q9UL18,606228,ENSG00000092847
AGO2,Q9UKV8,606229,ENSG00000123908
AGO3,Q9H9G7,607355,ENSG00000126070
AGO4,Q9HCK5,607356,ENSG00000134698
ATP7B,P35670,606882,ENSG00000123191
ATP7A,Q04656-3,300011,ENSG00000165240
SLC25A17,O43808,606795,ENSG00000100372
PSMB8,P28062,177046,ENSG00000204264
MDH1,P40925-3,154200,ENSG00000014641
RPGR,Q92834,312610,ENSG00000156313
RPGR,Q92834-6,312610,ENSG00000156313
SGTA,O43765,603419,ENSG00000104969
ZBED6,P86452,613512,ENSG00000257315
GCNT3,O95395,606836,ENSG00000140297
REXO1,Q8N1G1,609614,ENSG00000079313
CARD8,Q9Y2G2-5,609051,ENSG00000105483
AKR1C3,P42330,603966,ENSG00000196139
AKR1C1,Q04828,600449,ENSG00000187134
AKR1C2,P52895,600450,ENSG00000151632
AKR1C4,P17516,600451,ENSG00000198610
AKR1D1,P51857,604741,ENSG00000122787
ADAM10,O14672,602192,ENSG00000137845
PCK2,Q16822,614095,ENSG00000100889
PCK1,P35558,614168,ENSG00000124253
TSPAN3,O60637,613134,ENSG00000140391
GPR161,Q8N6U8-4,612250,ENSG00000143147
RPAP3,Q9H6T3,611477,ENSG00000005175
SPRED1,Q7Z699,609291,ENSG00000166068
SPRED2,Q7Z698,609292,ENSG00000198369
OTUD6B,Q8N6M0,612021,ENSG00000155100
AP1S3,Q96PC3-2,615781,ENSG00000152056
AP1S2,P56377,300629,ENSG00000182287
AP1S1,P61966,603531,ENSG00000106367
C9,P02748,120940,ENSG00000113600
KDM7A,Q6ZMT4,619640,ENSG00000006459
DIS3,Q9Y2L1,607533,ENSG00000083520
FANCD2,Q9BXW9,613984,ENSG00000144554
AKAP6,Q13023,604691,ENSG00000151320
GSS,P48637,601002,ENSG00000100983
FGFR1OP2,Q9NVK5,608858,ENSG00000111790
CDC6,Q99741,602627,ENSG00000094804
IKBIP,Q70UQ0-4,609861,ENSG00000166130
IKBIP,Q70UQ0,609861,ENSG00000166130
NOSTRIN,Q8IVI9-4,607496,ENSG00000163072
NMT1,P30419,160993,ENSG00000136448
NMT2,O60551,603801,ENSG00000152465
LIN7A,O14910,603380,ENSG00000111052
LIN7C,Q9NUP9,612332,ENSG00000148943
HAUS6,Q7Z4H7,613433,ENSG00000147874
SMAD2,Q15796,601366,ENSG00000175387
SMAD3,P84022,603109,ENSG00000166949
SMAD9,O15198,603295,ENSG00000120693
SMAD1,Q15797,601595,ENSG00000170365
SMAD5,Q99717,603110,ENSG00000113658
NSMCE2,Q96MF7,617246,ENSG00000156831
PPP1R7,Q15435,602877,ENSG00000115685
RSF1,Q96T23,608522,ENSG00000048649
CBWD1,Q9BRT8,611078,ENSG00000172785
CBWD2,Q8IUF1,611079,ENSG00000136682
GGCT,O75223,137170,ENSG00000006625
STX4,Q12846,186591,ENSG00000103496
BIRC5,O15392,603352,ENSG00000089685
STX2,P32856,132350,ENSG00000111450
STX1B,P61266,601485,ENSG00000099365
STX1A,Q16623,186590,ENSG00000106089
PAXBP1,Q9Y5B6,617621,ENSG00000159086
NRDE2,Q9H7Z3,618631,ENSG00000119720
FBXL4,Q9UKA2,605654,ENSG00000112234
REEP5,Q00765,125265,ENSG00000129625
REEP6,Q96HR9,609346,ENSG00000115255
S100A14,Q9HCY8,607986,ENSG00000189334
NIT1,Q86X76,604618,ENSG00000158793
MLH1,P40692,120436,ENSG00000076242
SETDB2,Q96T68,607865,ENSG00000136169
NCAPG,Q9BPX3,606280,ENSG00000109805
DERL2,Q9GZP9,610304,ENSG00000072849
CYP4X1,Q8N118,614999,ENSG00000186377
TOR1B,O14657,608050,ENSG00000136816
SETMAR,Q53H47,609834,ENSG00000170364
GABARAPL2,P60520,607452,ENSG00000034713
GABARAPL1,Q9H0R8-2,607420,ENSG00000139112
MAD2L1BP,Q15013-3,618136,ENSG00000124688
DCHS1,Q96JQ0,603057,ENSG00000166341
RHOJ,Q9H4E5,607653,ENSG00000126785
RHOG,P84095,179505,ENSG00000177105
RAC1,P63000-2,602048,ENSG00000136238
RAC2,B1AH77,602049,ENSG00000128340
RHOQ,P17081,605857,ENSG00000119729
CDC42,P60953-1,116952,ENSG00000070831
CDC42,P60953,116952,ENSG00000070831
RAC3,J3QLK0,602050,ENSG00000169750
PCGF6,Q9BYE7,607816,ENSG00000156374
GTF2A1,P52655,600520,ENSG00000165417
STON1,Q9Y6Q2,605357,ENSG00000243244
PPM1G,O15355,605119,ENSG00000115241
PPM1F,P49593,619309,ENSG00000100034
IL22,Q9GZX6,605330,ENSG00000127318
COLEC11,Q9BWP8-10,612502,ENSG00000118004
GTF2IRD1,Q9UHL9-3,604318,ENSG00000006704
NUBPL,Q8TB37,613621,ENSG00000151413
AUH,Q13825,600529,ENSG00000148090
CDC16,Q13042,603461,ENSG00000130177
KPNA2,P52292,600685,ENSG00000182481
ALPL,P05186,171760,ENSG00000162551
NCOA6,Q14686,605299,ENSG00000198646
INTS8,Q75QN2,611351,ENSG00000164941
NFS1,Q9Y697,603485,ENSG00000244005
ALMS1,Q8TCU4,606844,ENSG00000116127
MTX2,O75431,608555,ENSG00000128654
NEK1,Q96PY6-6,604588,ENSG00000137601
HAPLN1,P10915,115435,ENSG00000145681
TRNT1,Q96Q11,612907,ENSG00000072756
CD63,P08962,155740,ENSG00000135404
CYP1B1,Q16678,601771,ENSG00000138061
TBC1D4,O60343-2,612465,ENSG00000136111
TBC1D1,Q86TI0,609850,ENSG00000065882
PSMB4,P28070,602177,ENSG00000159377
CD9,P21926,143030,ENSG00000010278
XPO1,O14980,602559,ENSG00000082898
AEBP1,Q8IUX7,602981,ENSG00000106624
PTPRZ1,P23471,176891,ENSG00000106278
PGPEP1,Q9NXJ5,610694,ENSG00000130517
MEP1A,Q16819,600388,ENSG00000112818
EXOC4,Q96A65,608185,ENSG00000131558
SCRN1,Q12765-2,614965,ENSG00000136193
DAPK1,P53355-3,600831,ENSG00000196730
DAPK3,O43293,603289,ENSG00000167657
DAPK2,Q9UIK4-2,616567,ENSG00000035664
RPS7,P62081,603658,ENSG00000171863
CX3CL1,P78423,601880,ENSG00000006210
CPQ,Q9Y646,618754,ENSG00000104324
FKBP11,Q9NYL4,610571,ENSG00000134285
TDRD1,Q9BXT4-3,605796,ENSG00000095627
NLGN4X,Q8N0W4-2,300427,ENSG00000146938
NLGN1,Q8N2Q7,600568,ENSG00000169760
NLGN2,Q8NFZ4,606479,ENSG00000169992
SLC12A3,P55017-2,600968,ENSG00000070915
PHLPP2,Q6ZVD8,611066,ENSG00000040199
MRPS5,P82675,611972,ENSG00000144029
FDFT1,P37268,184420,ENSG00000079459
TGM2,P21980,190196,ENSG00000198959
TGM5,O43548,603805,ENSG00000104055
CCT7,Q99832,605140,ENSG00000135624
BRD8,Q9H0E9-2,602848,ENSG00000112983
SZT2,Q5T011,615463,ENSG00000198198
MCM3,P25205,602693,ENSG00000112118
NOP56,O00567,614154,ENSG00000101361
CARD11,Q9BXL7,607210,ENSG00000198286
CARD9,Q9H257,607212,ENSG00000187796
BTBD10,Q9BSF8,615933,ENSG00000148925
PLBD1,Q6P4A8,618486,ENSG00000121316
NSMCE1,Q8WV22,617263,ENSG00000169189
PXN,P49023-3,602505,ENSG00000089159
PXN,P49023,602505,ENSG00000089159
FGF1,P05230,131220,ENSG00000113578
FGF2,P09038,134920,ENSG00000138685
FUCA2,Q9BTY2,136820,ENSG00000001036
TCF25,Q9BQ70,612326,ENSG00000141002
AP3S1,Q92572,601507,ENSG00000177879
COPZ1,P61923,615472,ENSG00000111481
EIF2AK4,Q9P2K8,609280,ENSG00000128829
TMEM109,Q9BVC6,619168,ENSG00000110108
GSTA5,Q7RTV2,607605,ENSG00000182793
GSTA2,P09210,138360,ENSG00000244067
EIF4A2,Q14240,601102,ENSG00000156976
EIF4A1,P60842,602641,ENSG00000161960
DDX28,Q9NUL7,607618,ENSG00000182810
EIF4A3,P38919,608546,ENSG00000141543
LTA4H,P09960,151570,ENSG00000111144
RASA1,E9PGC0,139150,ENSG00000145715
APOBEC3G,Q9HC16,607113,ENSG00000239713
APOBEC3A,P31941,607109,ENSG00000128383
APOBEC3B,B0QYD3,607110,ENSG00000179750
APOBEC3C,Q9NRW3,607750,ENSG00000244509
APOBEC3D,Q96AK3,609900,ENSG00000243811
APOBEC3F,Q8IUX4,608993,ENSG00000128394
RGL3,Q3MIN7-2,616743,ENSG00000205517
SLC23A2,Q9UGH3,603791,ENSG00000089057
LOXL2,Q9Y4K0,606663,ENSG00000134013
RDH10,Q8IZV5,607599,ENSG00000121039
TXNDC16,Q9P2K2,616179,ENSG00000087301
NBEAL1,Q6ZS30,609816,ENSG00000144426
ITGAM,P11215-2,120980,ENSG00000169896
ITGAX,P20702,151510,ENSG00000140678
ABCA3,Q99758,601615,ENSG00000167972
PIWIL1,Q96J94,605571,ENSG00000125207
CYB5R3,P00387-3,613213,ENSG00000100243
ENOX1,Q8TC92,610914,ENSG00000120658
ENOX2,Q16206,300282,ENSG00000165675
DCHS2,Q6V1P9,612486,ENSG00000197410
GTF2A2,P52657,600519,ENSG00000140307
CTSC,P53634,602365,ENSG00000109861
PLAA,Q9Y263,603873,ENSG00000137055
TMED2,Q15363,619642,ENSG00000086598
ANXA6,P08133,114070,ENSG00000197043
ANXA6,A6NN80,114070,ENSG00000197043
ZER1,Q7Z7L7,617764,ENSG00000160445
MCOLN3,Q8TDD5,607400,ENSG00000055732
NUP188,Q5SRE5,615587,ENSG00000095319
FOXRED2,Q8IWF2,613777,ENSG00000100350
ARHGAP1,Q07960,602732,ENSG00000175220
PSMA6,P60900,602855,ENSG00000100902
PDCD10,Q9BUL8,609118,ENSG00000114209
UBAP2L,Q14157-5,616472,ENSG00000143569
UBAP2L,Q14157-4,616472,ENSG00000143569
SLIT3,O75094,603745,ENSG00000184347
SLIT2,O94813,603746,ENSG00000145147
SLIT1,O75093,603742,ENSG00000187122
GEMIN4,P57678,606969,ENSG00000179409
DDX56,Q9NY93,608023,ENSG00000136271
EDF1,O60869,605107,ENSG00000107223
DENND2D,Q9H6A0,615111,ENSG00000162777
RPL6,Q02878,603703,ENSG00000089009
PCSK7,Q16549,604872,ENSG00000160613
SPP1,P10451,166490,ENSG00000118785
GTSE1,Q9NYZ3,607477,ENSG00000075218
PUF60,Q9UHX1,604819,ENSG00000179950
PUF60,Q9UHX1-2,604819,ENSG00000179950
CNOT4,O95628-10,604911,ENSG00000080802
MAD2L1,Q13257,601467,ENSG00000164109
FAM3C,Q92520,608618,ENSG00000196937
FANCE,Q9HB96,613976,ENSG00000112039
GYPA,P02724,617922,ENSG00000170180
GNPAT,O15228,602744,ENSG00000116906
TTK,P33981,604092,ENSG00000112742
TATDN2,Q93075,619330,ENSG00000157014
POLRMT,O00411,601778,ENSG00000099821
CASP10,Q92851-4,601762,ENSG00000003400
PSMD3,O43242,617676,ENSG00000108344
TTC1,Q99614,601963,ENSG00000113312
COPS4,Q9BT78,616008,ENSG00000138663
ATXN3,P54252-2,607047,ENSG00000066427
FGG,P02679,134850,ENSG00000171557
PLEK,P08567,173570,ENSG00000115956
WDR33,Q9C0J8,618082,ENSG00000136709
RALGPS2,Q86X27,617819,ENSG00000116191
SNPH,O15079-2,604942,ENSG00000101298
SYBU,Q9NX95,611568,ENSG00000147642
EZH2,Q15910-2,601573,ENSG00000106462
EZH1,Q92800-2,601674,ENSG00000108799
NDUFAF1,Q9Y375,606934,ENSG00000137806
CTSG,P08311,116830,ENSG00000100448
EMD,P50402,300384,ENSG00000102119
ACKR3,P25106,610376,ENSG00000144476
ICA1,Q05084,147625,ENSG00000003147
ZC3H14,Q6PJT7-9,613279,ENSG00000100722
ZC3H14,Q6PJT7-5,613279,ENSG00000100722
ZC3H14,Q6PJT7-4,613279,ENSG00000100722
EIF2S3,P41091,300161,ENSG00000130741
PPP2R1A,F5H3X9,605983,ENSG00000105568
PPP2R1B,P30154,603113,ENSG00000137713
FASTKD1,Q53R41,617529,ENSG00000138399
MTG2,Q9H4K7,610919,ENSG00000101181
VPS41,P49754,605485,ENSG00000006715
CEL,P19835,114840,ENSG00000170835
ARFGAP3,Q9NP61,612439,ENSG00000242247
ARFGAP3,H0Y6A0,612439,ENSG00000242247
CSTF3,Q12996,600367,ENSG00000176102
COLEC12,Q5KU26,607621,ENSG00000158270
PIK3CA,P42336,171834,ENSG00000121879
PDCL3,Q9H2J4,611678,ENSG00000115539
TNS4,Q8IZW8,608385,ENSG00000131746
GNG10,P50151,604389,ENSG00000242616
RABGEF1,Q9UJ41,609700,ENSG00000154710
PWWP2A,Q96N64,617823,ENSG00000170234
RFC4,P35249,102577,ENSG00000163918
RPL24,P83731,604180,ENSG00000114391
TSPAN6,O43657,300191,ENSG00000000003
PAN2,Q504Q3-2,617447,ENSG00000135473
FBLN1,P23142,135820,ENSG00000077942
FBLN1,B1AHL2,135820,ENSG00000077942
FRMPD1,Q5SYB0,616919,ENSG00000070601
FHL1,Q13642,300163,ENSG00000022267
FHL1,Q13642-4,300163,ENSG00000022267
TSNAX,Q99598,602964,ENSG00000116918
PSMA8,Q8TAA3,617841,ENSG00000154611
PSMA7,O14818,606607,ENSG00000101182
NALCN,Q8IZF0,611549,ENSG00000102452
PUS7,Q96PZ0,616261,ENSG00000091127
TMEM70,Q9BUB7,612418,ENSG00000175606
UTP3,Q9NQZ2,611614,ENSG00000132467
DDX39B,Q13838-2,142560,ENSG00000198563
BACE2,Q9Y5Z0,605668,ENSG00000182240
PAXIP1,Q6ZW49,608254,ENSG00000157212
PPP1R17,O96001,604088,ENSG00000106341
CHAF1B,Q13112,601245,ENSG00000159259
POLR2G,P62487,602013,ENSG00000168002
RPP25,Q9BUL9,619235,ENSG00000178718
SRPRB,Q9Y5M8,616883,ENSG00000144867
EHHADH,Q08426,607037,ENSG00000113790
OIP5,O43482,606020,ENSG00000104147
CLPTM1L,Q96KA5,612585,ENSG00000049656
TSC2,P49815,191092,ENSG00000103197
EEF1E1,O43324,609206,ENSG00000124802
ATP6V1B1,P15313,192132,ENSG00000116039
ATP6V1B2,P21281,606939,ENSG00000147416
ULK3,Q6PHR2,613472,ENSG00000140474
ZNF185,O15231-8,300381,ENSG00000147394
ZNF185,O15231-3,300381,ENSG00000147394
SOD2,P04179,147460,ENSG00000112096
GTF3C5,Q9Y5Q8,604890,ENSG00000148308
PSMD12,O00232,604450,ENSG00000197170
SLC25A36,Q96CQ1,616149,ENSG00000114120
SLC25A33,Q9BSK2,610816,ENSG00000171612
ATP13A2,Q9NQ11,610513,ENSG00000159363
RFC3,P40938,600405,ENSG00000133119
COMT,P21964,116790,ENSG00000093010
PSMB5,P28074,600306,ENSG00000100804
USP22,Q9UPT9,612116,ENSG00000124422
SEC24D,O94855-2,607186,ENSG00000150961
CPS1,P31327-3,608307,ENSG00000021826
RNF213,Q63HN8-4,613768,ENSG00000173821
RNF213,Q63HN8-5,613768,ENSG00000173821
CAD,P27708,114010,ENSG00000084774
SEC24C,P53992,607185,ENSG00000176986
USP27X,A6NNY8,300975,ENSG00000273820
CPSF2,Q9P2I0,606028,ENSG00000165934
RUNDC1,Q96C34,619250,ENSG00000198863
HMBS,P08397,609806,ENSG00000256269
FAM136A,Q96C01,616275,ENSG00000035141
RPL13,P26373,113703,ENSG00000167526
PRKACB,P22694-2,176892,ENSG00000142875
PRKACB,P22694,176892,ENSG00000142875
PRKACA,P17612,601639,ENSG00000072062
PRKACG,P22612,176893,ENSG00000165059
SMNDC1,O75940,603519,ENSG00000119953
ZDHHC23,Q8IYP9,617334,ENSG00000184307
NXN,Q6DKJ4,612895,ENSG00000167693
RRP7A,Q9Y3A4,619449,ENSG00000189306
ATP1B1,P05026,182330,ENSG00000143153
UBE4A,Q14139-2,603753,ENSG00000110344
RBM25,P49756,612427,ENSG00000119707
TPX2,Q9ULW0,605917,ENSG00000088325
VANGL1,Q8TAA9,610132,ENSG00000173218
VANGL2,Q9ULK5,600533,ENSG00000162738
POR,P16435,124015,ENSG00000127948
FUT8,Q9BYC5,602589,ENSG00000033170
FKBP5,Q13451,602623,ENSG00000096060
IFI16,Q16666,147586,ENSG00000163565
EPS15L1,Q9UBC2-2,616826,ENSG00000127527
LYAR,Q9NX58,617684,ENSG00000145220
WDR7,Q9Y4E6,613473,ENSG00000091157
NXF1,Q9UBU9,602647,ENSG00000162231
CXADR,P78310,602621,ENSG00000154639
GSTO1,P78417,605482,ENSG00000148834
RAB21,Q9UL25,612398,ENSG00000080371
CSTB,P04080,601145,ENSG00000160213
ACP1,P24666,171500,ENSG00000143727
ACP1,P24666-2,171500,ENSG00000143727
SERPINE2,P07093-3,177010,ENSG00000135919
RPS27A,P62979,191343,ENSG00000143947
UBA52,M0R2S1,191321,ENSG00000221983
SEC62,Q99442,602173,ENSG00000008952
VMP1,Q96GC9,611753,ENSG00000062716
IDH1,O75874,147700,ENSG00000138413
IDH2,P48735,147650,ENSG00000182054
NFYA,P23511,189903,ENSG00000001167
IREB2,P48200,147582,ENSG00000136381
RPL30,P62888,180467,ENSG00000156482
RPL30,E5RI99,180467,ENSG00000156482
C1R,P00736,613785,ENSG00000159403
C1RL,Q9NZP8,608974,ENSG00000139178
CTNNBL1,Q8WYA6,611537,ENSG00000132792
AKR1B10,O60218,604707,ENSG00000198074
AKR1B1,P15121,103880,ENSG00000085662
AKR1A1,P14550,103830,ENSG00000117448
AKR1B15,C9JRZ8,616336,ENSG00000227471
GALNT7,Q86SF2,605005,ENSG00000109586
GALNT7,H0YAH3,605005,ENSG00000109586
EMC10,Q5UCC4,614545,ENSG00000161671
COX11,Q9Y6N1,603648,ENSG00000166260
RNH1,P13489,173320,ENSG00000023191
ST6GAL1,P15907,109675,ENSG00000073849
MUL1,Q969V5,612037,ENSG00000090432
GNL2,Q13823,609365,ENSG00000134697
TINF2,Q9BSI4,604319,ENSG00000092330
GFM2,Q969S9,606544,ENSG00000164347
SIRPA,P78324-2,602461,ENSG00000198053
WDR46,O15213,611440,ENSG00000227057
GLUD1,P00367,138130,ENSG00000148672
GLUD2,P49448,300144,ENSG00000182890
FAM50A,Q14320,300453,ENSG00000071859
FAM50B,Q9Y247,614686,ENSG00000145945
NSL1,Q96IY1,609174,ENSG00000117697
RRP15,Q9Y3B9,611193,ENSG00000067533
ZNF518A,Q6AHZ1,617733,ENSG00000177853
ATG3,Q9NT62,609606,ENSG00000144848
ARPC2,O15144,604224,ENSG00000163466
RPL10,P27635,312173,ENSG00000147403
RPL10,F8W7C6,312173,ENSG00000147403
WWOX,Q9NZC7,605131,ENSG00000186153
DIAPH2,O60879-2,300108,ENSG00000147202
SERBP1,Q8NC51-2,607378,ENSG00000142864
SERBP1,Q8NC51-3,607378,ENSG00000142864
NFX1,Q12986,603255,ENSG00000086102
TRIM25,Q14258,600453,ENSG00000121060
REXO4,Q9GZR2,602930,ENSG00000148300
LPCAT3,Q6P1A2,611950,ENSG00000111684
DBI,P07108-5,125950,ENSG00000155368
ITGB3,P05106,173470,ENSG00000259207
PRKG1,Q13976-2,176894,ENSG00000185532
PRKG2,Q13237,601591,ENSG00000138669
PHPT1,Q9NRX4,610167,ENSG00000054148
NENF,Q9UMX5,611874,ENSG00000117691
ZBTB8OS,Q8IWT0,615891,ENSG00000176261
ENSA,O43768-3,603061,ENSG00000143420
ARPP19,P56211,605487,ENSG00000128989
SLC25A1,P53007,190315,ENSG00000100075
ATG7,O95352,608760,ENSG00000197548
FAM161A,Q3B820-3,613596,ENSG00000170264
RPS19,P39019,603474,ENSG00000105372
MPV17,P39210,137960,ENSG00000115204
TIGD1,Q96MW7,612972,ENSG00000221944
SLC7A5,Q01650,600182,ENSG00000103257
SLC7A6,Q92536,605641,ENSG00000103064
UROS,P10746,606938,ENSG00000188690
HBS1L,Q9Y450-2,612450,ENSG00000112339
HBS1L,Q9Y450,612450,ENSG00000112339
NGLY1,Q96IV0,610661,ENSG00000151092
THOP1,P52888,601117,ENSG00000172009
PAFAH1B1,P43034,601545,ENSG00000007168
ERP44,Q9BS26,609170,ENSG00000023318
ZFPM1,Q8IX07,601950,ENSG00000179588
MGAT5,Q09328,601774,ENSG00000152127
APOL2,Q9BQE5,607252,ENSG00000128335
RAP2A,P10114,179540,ENSG00000125249
RAP2B,P61225,179541,ENSG00000181467
RHOT2,Q8IXI1,613889,ENSG00000140983
RHOT1,Q8IXI2-3,613888,ENSG00000126858
RAP2C,Q9Y3L5,301016,ENSG00000123728
MAPK8IP1,Q9UQF2,604641,ENSG00000121653
RHEB,Q15382,601293,ENSG00000106615
HSD3B7,Q9H2F3,607764,ENSG00000099377
NOC3L,Q8WTT2,610769,ENSG00000173145
SREK1,Q8WXA9-2,609268,ENSG00000153914
TRIM47,Q96LD4,611041,ENSG00000132481
TMEM161A,Q9NX61,618966,ENSG00000064545
SH3BGRL3,Q9H299,615679,ENSG00000142669
ATG13,O75143-2,615088,ENSG00000175224
RTF1,Q92541,611633,ENSG00000137815
IMPDH2,P12268,146691,ENSG00000178035
IMPDH2,H0Y4R1,146691,ENSG00000178035
IMPDH1,P20839-6,146690,ENSG00000106348
DHRS4L1,P0CG22,615195,ENSG00000225766
DHRS4,Q9BTZ2,611596,ENSG00000157326
SENP1,Q9P0U3,612157,ENSG00000079387
KLF1,Q13351,600599,ENSG00000105610
PRIM2,P49643,176636,ENSG00000146143
SLC4A11,Q8NBS3,610206,ENSG00000088836
USE1,Q9NZ43,610675,ENSG00000053501
HEMGN,Q9BXL5,610715,ENSG00000136929
RAB22A,Q9UL26,612966,ENSG00000124209
RAB31,Q13636,605694,ENSG00000168461
SLC30A7,Q8NEW0,611149,ENSG00000162695
PITX3,O75364,602669,ENSG00000107859
PITX2,Q99697,601542,ENSG00000164093
PITX1,P78337,602149,ENSG00000069011
TXNDC5,Q86UY0,616412,ENSG00000239264
IGFBP3,P17936-2,146732,ENSG00000146674
OLFML2A,Q68BL7,615899,ENSG00000185585
AGA,P20933,613228,ENSG00000038002
UBE2S,Q16763,610309,ENSG00000108106
POLR3C,Q9BUI4,617454,ENSG00000186141
CPA4,Q9UI42,607635,ENSG00000128510
IFRD1,O00458,603502,ENSG00000006652
PNKD,Q8N490-3,609023,ENSG00000127838
